sportsbook,jurisdiction,season,player,source_player,market,line,side,american_odds,decimal_odds,retrieved_at_ct,market_id,selection_id,source_url,source_line,source_american_odds,source_decimal_odds,source_market_id,source_selection_id,source_lines_used,source_odds_used,no_vig_probability_at_source_line,source_overround,logit_probability_at_source_line,logistic_scale,scale_ratio,line_adjustment,normalization_method
BetRivers,IL,2026,Cam Skattebo,Cam Skattebo,rushing_yards,825.5,Under,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://il.betrivers.com/api/service/sportsbook/offering/listview/filtered/events?cageCode=847,825.5,-110,1.91,2658875239,4226066098,825.5,Over -110|Under -110,0.5,1.047619048,0,252.56165188,0.305949911424,0,paired_two_way_proportional_devig_logistic
Caesars,IL,2026,Cam Skattebo,Cam Skattebo,rushing_yards,800.5,Over,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://api.americanwagering.com/regions/us/locations/il/brands/czr/sb/v4/sports/americanfootball/tabs/FUTURE_BETS%7CPlayer%20Futures/secondary/_7cPlayer_7c_20_7cTotal_20Regular_20Season_20Rushing_20Yards_7c,800.5,-115,1.86957,4f283861-6695-362d-b125-8553ba03feeb,325a3235-1bce-311d-afd5-8f008bac7d45,800.5,Over -115|Under -115,0.5,1.069767442,0,244.912904095,0.305949911424,0,paired_two_way_proportional_devig_logistic
Caesars,IL,2026,Cam Skattebo,Cam Skattebo,rushing_yards,800.5,Under,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://api.americanwagering.com/regions/us/locations/il/brands/czr/sb/v4/sports/americanfootball/tabs/FUTURE_BETS%7CPlayer%20Futures/secondary/_7cPlayer_7c_20_7cTotal_20Regular_20Season_20Rushing_20Yards_7c,800.5,-115,1.86957,4f283861-6695-362d-b125-8553ba03feeb,9cff9913-a63f-34b3-854f-54e653a6484d,800.5,Over -115|Under -115,0.5,1.069767442,0,244.912904095,0.305949911424,0,paired_two_way_proportional_devig_logistic
bet365,IL,2026,Cam Skattebo,Cam Skattebo,rushing_yards,824.5,Over,-110,1.90909090909091,2026-07-23T12:52:49-05:00,,,https://www.bet365.com/,824.5,-110,1.9090909090909092,,,824.5,Over -110|Under -110,0.5,1.047619048,0,252.255701969,0.305949911424,0,paired_two_way_proportional_devig_logistic
bet365,IL,2026,Cam Skattebo,Cam Skattebo,rushing_yards,824.5,Under,-110,1.90909090909091,2026-07-23T12:52:49-05:00,,,https://www.bet365.com/,824.5,-110,1.9090909090909092,,,824.5,Over -110|Under -110,0.5,1.047619048,0,252.255701969,0.305949911424,0,paired_two_way_proportional_devig_logistic
BetMGM,IL,2026,Chase Brown,Chase Brown,rushing_yards,825.5,Over,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://cf-us3-cds-api.itsfogo.com/bettingoffer/fixture-view?x-bwin-accessid=ZTg4YWEwMTgtZTlhYy00MWRkLWIzYWYtZjMzODI5ZDE0Mjc5&lang=en-us&country=US&usercountry=US&state=Latest&fixtureIds=19070789&offerMapping=All&scoreboardMode=Full,825.5,-110,1.91,1530370651,2219153632,825.5,Over -110|Under -110,0.5,1.047619048,0,252.56165188,0.305949911424,0,paired_two_way_proportional_devig_logistic
BetMGM,IL,2026,Chase Brown,Chase Brown,rushing_yards,825.5,Under,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://cf-us3-cds-api.itsfogo.com/bettingoffer/fixture-view?x-bwin-accessid=ZTg4YWEwMTgtZTlhYy00MWRkLWIzYWYtZjMzODI5ZDE0Mjc5&lang=en-us&country=US&usercountry=US&state=Latest&fixtureIds=19070789&offerMapping=All&scoreboardMode=Full,825.5,-110,1.91,1530370651,2219153633,825.5,Over -110|Under -110,0.5,1.047619048,0,252.56165188,0.305949911424,0,paired_two_way_proportional_devig_logistic
BetRivers,IL,2026,Chase Brown,Chase Brown,rushing_yards,860.578255,Over,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://il.betrivers.com/api/service/sportsbook/offering/listview/filtered/events?cageCode=847,850.5,-115,1.87,2651260631,4200594013,850.5,Over -115|Under -106,0.509681583,1.049446828,0.038731175,260.210399666,0.305949911424,10.078254504,paired_two_way_proportional_devig_logistic
BetRivers,IL,2026,Chase Brown,Chase Brown,rushing_yards,860.578255,Under,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://il.betrivers.com/api/service/sportsbook/offering/listview/filtered/events?cageCode=847,850.5,-106,1.95,2651260631,4200594014,850.5,Over -115|Under -106,0.490318417,1.049446828,-0.038731175,260.210399666,0.305949911424,10.078254504,paired_two_way_proportional_devig_logistic
Caesars,IL,2026,Chase Brown,Chase Brown,rushing_yards,850.5,Over,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://api.americanwagering.com/regions/us/locations/il/brands/czr/sb/v4/sports/americanfootball/tabs/FUTURE_BETS%7CPlayer%20Futures/secondary/_7cPlayer_7c_20_7cTotal_20Regular_20Season_20Rushing_20Yards_7c,850.5,-115,1.86957,6c3e6f82-3fd4-367a-aef1-65adaec8a5e5,fa24e4d8-0edb-3e6d-9c23-b8d07eb8cae2,850.5,Over -115|Under -115,0.5,1.069767442,0,260.210399666,0.305949911424,0,paired_two_way_proportional_devig_logistic
Caesars,IL,2026,Chase Brown,Chase Brown,rushing_yards,850.5,Under,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://api.americanwagering.com/regions/us/locations/il/brands/czr/sb/v4/sports/americanfootball/tabs/FUTURE_BETS%7CPlayer%20Futures/secondary/_7cPlayer_7c_20_7cTotal_20Regular_20Season_20Rushing_20Yards_7c,850.5,-115,1.86957,6c3e6f82-3fd4-367a-aef1-65adaec8a5e5,8f3e45a2-fbca-3192-ae10-29b13fa6499f,850.5,Over -115|Under -115,0.5,1.069767442,0,260.210399666,0.305949911424,0,paired_two_way_proportional_devig_logistic
DraftKings,IL,2026,Chase Brown,Chase Brown,rushing_yards,824.5,Over,-110,1.90909090909091,2026-07-21T18:15:04-05:00,,,https://sportsbook.draftkings.com/leagues/football/nfl,824.5,-110,1.9090909090909092,,,824.5,Over -110|Under -110,0.5,1.047619048,0,252.255701969,0.305949911424,0,paired_two_way_proportional_devig_logistic
DraftKings,IL,2026,Chase Brown,Chase Brown,rushing_yards,824.5,Under,-110,1.90909090909091,2026-07-21T18:15:04-05:00,,,https://sportsbook.draftkings.com/leagues/football/nfl,824.5,-110,1.9090909090909092,,,824.5,Over -110|Under -110,0.5,1.047619048,0,252.255701969,0.305949911424,0,paired_two_way_proportional_devig_logistic
FanDuel,IL,2026,Chase Brown,Chase Brown,rushing_yards,825.5,Over,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://sbapi.il.sportsbook.fanduel.com/api/content-managed-page?page=CUSTOM&customPageId=nfl&pbHorizontal=false&_ak=FhMFpcPWXMeyZxOx,825.5,-114,1.87719298245614,717.167945557,98228078,825.5,Over -114|Under -114,0.5,1.065420561,0,252.56165188,0.305949911424,0,paired_two_way_proportional_devig_logistic
FanDuel,IL,2026,Chase Brown,Chase Brown,rushing_yards,825.5,Under,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://sbapi.il.sportsbook.fanduel.com/api/content-managed-page?page=CUSTOM&customPageId=nfl&pbHorizontal=false&_ak=FhMFpcPWXMeyZxOx,825.5,-114,1.87719298245614,717.167945557,98228077,825.5,Over -114|Under -114,0.5,1.065420561,0,252.56165188,0.305949911424,0,paired_two_way_proportional_devig_logistic
bet365,IL,2026,Chase Brown,Chase Brown,rushing_yards,855.427135,Over,-110,1.90909090909091,2026-07-23T12:52:49-05:00,,,https://www.bet365.com/,824.5,-130,1.7692307692307692,,,824.5,Over -130|Under 100,0.530612245,1.065217391,0.122602322,252.255701969,0.305949911424,30.927134822,paired_two_way_proportional_devig_logistic
bet365,IL,2026,Chase Brown,Chase Brown,rushing_yards,855.427135,Under,-110,1.90909090909091,2026-07-23T12:52:49-05:00,,,https://www.bet365.com/,824.5,100,2.0,,,824.5,Over -130|Under 100,0.469387755,1.065217391,-0.122602322,252.255701969,0.305949911424,30.927134822,paired_two_way_proportional_devig_logistic
BetMGM,IL,2026,Christian McCaffrey,Christian McCaffrey,rushing_yards,950.5,Over,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://cf-us3-cds-api.itsfogo.com/bettingoffer/fixture-view?x-bwin-accessid=ZTg4YWEwMTgtZTlhYy00MWRkLWIzYWYtZjMzODI5ZDE0Mjc5&lang=en-us&country=US&usercountry=US&state=Latest&fixtureIds=19070789&offerMapping=All&scoreboardMode=Full,950.5,-110,1.91,1512596739,2173486793,950.5,Over -110|Under -110,0.5,1.047619048,0,290.805390808,0.305949911424,0,paired_two_way_proportional_devig_logistic
BetMGM,IL,2026,Christian McCaffrey,Christian McCaffrey,rushing_yards,950.5,Under,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://cf-us3-cds-api.itsfogo.com/bettingoffer/fixture-view?x-bwin-accessid=ZTg4YWEwMTgtZTlhYy00MWRkLWIzYWYtZjMzODI5ZDE0Mjc5&lang=en-us&country=US&usercountry=US&state=Latest&fixtureIds=19070789&offerMapping=All&scoreboardMode=Full,950.5,-110,1.91,1512596739,2173486794,950.5,Over -110|Under -110,0.5,1.047619048,0,290.805390808,0.305949911424,0,paired_two_way_proportional_devig_logistic
BetRivers,IL,2026,Christian McCaffrey,Christian McCaffrey,rushing_yards,950.5,Over,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://il.betrivers.com/api/service/sportsbook/offering/listview/filtered/events?cageCode=847,950.5,-110,1.91,2645078653,4180256677,950.5,Over -110|Under -110,0.5,1.047619048,0,290.805390808,0.305949911424,0,paired_two_way_proportional_devig_logistic
BetRivers,IL,2026,Christian McCaffrey,Christian McCaffrey,rushing_yards,950.5,Under,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://il.betrivers.com/api/service/sportsbook/offering/listview/filtered/events?cageCode=847,950.5,-110,1.91,2645078653,4180256678,950.5,Over -110|Under -110,0.5,1.047619048,0,290.805390808,0.305949911424,0,paired_two_way_proportional_devig_logistic
Caesars,IL,2026,Christian McCaffrey,Christian McCaffrey,rushing_yards,925.5,Over,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://api.americanwagering.com/regions/us/locations/il/brands/czr/sb/v4/sports/americanfootball/tabs/FUTURE_BETS%7CPlayer%20Futures/secondary/_7cPlayer_7c_20_7cTotal_20Regular_20Season_20Rushing_20Yards_7c,925.5,-115,1.86957,763c67f8-368c-34ad-96d8-53015c889960,e3cccdde-f5f0-3c5f-aeb1-4b497b5b8afc,925.5,Over -115|Under -115,0.5,1.069767442,0,283.156643023,0.305949911424,0,paired_two_way_proportional_devig_logistic
Caesars,IL,2026,Christian McCaffrey,Christian McCaffrey,rushing_yards,925.5,Under,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://api.americanwagering.com/regions/us/locations/il/brands/czr/sb/v4/sports/americanfootball/tabs/FUTURE_BETS%7CPlayer%20Futures/secondary/_7cPlayer_7c_20_7cTotal_20Regular_20Season_20Rushing_20Yards_7c,925.5,-115,1.86957,763c67f8-368c-34ad-96d8-53015c889960,94fda2c2-5031-3ae2-943c-b8845d97be9e,925.5,Over -115|Under -115,0.5,1.069767442,0,283.156643023,0.305949911424,0,paired_two_way_proportional_devig_logistic
FanDuel,IL,2026,Christian McCaffrey,Christian McCaffrey,rushing_yards,925.5,Over,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://sbapi.il.sportsbook.fanduel.com/api/content-managed-page?page=CUSTOM&customPageId=nfl&pbHorizontal=false&_ak=FhMFpcPWXMeyZxOx,925.5,-114,1.87719298245614,717.167942961,98227984,925.5,Over -114|Under -114,0.5,1.065420561,0,283.156643023,0.305949911424,0,paired_two_way_proportional_devig_logistic
FanDuel,IL,2026,Christian McCaffrey,Christian McCaffrey,rushing_yards,925.5,Under,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://sbapi.il.sportsbook.fanduel.com/api/content-managed-page?page=CUSTOM&customPageId=nfl&pbHorizontal=false&_ak=FhMFpcPWXMeyZxOx,925.5,-114,1.87719298245614,717.167942961,98227985,925.5,Over -114|Under -114,0.5,1.065420561,0,283.156643023,0.305949911424,0,paired_two_way_proportional_devig_logistic
bet365,IL,2026,Christian McCaffrey,Christian McCaffrey,rushing_yards,936.908671,Over,-110,1.90909090909091,2026-07-23T12:52:49-05:00,,,https://www.bet365.com/,949.5,-105,1.9523809523809523,,,949.5,Over -105|Under -115,0.489165764,1.047078843,-0.043343729,290.499440897,0.305949911424,-12.591329104,paired_two_way_proportional_devig_logistic
bet365,IL,2026,Christian McCaffrey,Christian McCaffrey,rushing_yards,936.908671,Under,-110,1.90909090909091,2026-07-23T12:52:49-05:00,,,https://www.bet365.com/,949.5,-115,1.8695652173913042,,,949.5,Over -105|Under -115,0.510834236,1.047078843,0.043343729,290.499440897,0.305949911424,-12.591329104,paired_two_way_proportional_devig_logistic
BetRivers,IL,2026,Chuba Hubbard,Chuba Hubbard,rushing_yards,825.5,Over,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://il.betrivers.com/api/service/sportsbook/offering/listview/filtered/events?cageCode=847,825.5,-110,1.91,2658875238,4226066093,825.5,Over -110|Under -110,0.5,1.047619048,0,252.56165188,0.305949911424,0,paired_two_way_proportional_devig_logistic
BetRivers,IL,2026,Chuba Hubbard,Chuba Hubbard,rushing_yards,825.5,Under,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://il.betrivers.com/api/service/sportsbook/offering/listview/filtered/events?cageCode=847,825.5,-110,1.91,2658875238,4226066097,825.5,Over -110|Under -110,0.5,1.047619048,0,252.56165188,0.305949911424,0,paired_two_way_proportional_devig_logistic
Caesars,IL,2026,Chuba Hubbard,Chuba Hubbard,rushing_yards,800.5,Over,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://api.americanwagering.com/regions/us/locations/il/brands/czr/sb/v4/sports/americanfootball/tabs/FUTURE_BETS%7CPlayer%20Futures/secondary/_7cPlayer_7c_20_7cTotal_20Regular_20Season_20Rushing_20Yards_7c,800.5,-115,1.86957,8e2da1ac-0ffe-3920-aec9-223887e932b2,8ec8e721-8867-304f-8f7b-7a6cd90d289d,800.5,Over -115|Under -115,0.5,1.069767442,0,244.912904095,0.305949911424,0,paired_two_way_proportional_devig_logistic
Caesars,IL,2026,Chuba Hubbard,Chuba Hubbard,rushing_yards,800.5,Under,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://api.americanwagering.com/regions/us/locations/il/brands/czr/sb/v4/sports/americanfootball/tabs/FUTURE_BETS%7CPlayer%20Futures/secondary/_7cPlayer_7c_20_7cTotal_20Regular_20Season_20Rushing_20Yards_7c,800.5,-115,1.86957,8e2da1ac-0ffe-3920-aec9-223887e932b2,7a7869ea-ff91-3bfa-ae0d-9eaa38527050,800.5,Over -115|Under -115,0.5,1.069767442,0,244.912904095,0.305949911424,0,paired_two_way_proportional_devig_logistic
DraftKings,IL,2026,Chuba Hubbard,Chuba Hubbard,rushing_yards,813.566297,Over,-110,1.90909090909091,2026-07-21T18:15:04-05:00,,,https://sportsbook.draftkings.com/leagues/football/nfl,824.5,-105,1.9523809523809523,,,824.5,Over -105|Under -115,0.489165764,1.047078843,-0.043343729,252.255701969,0.305949911424,-10.933702839,paired_two_way_proportional_devig_logistic
DraftKings,IL,2026,Chuba Hubbard,Chuba Hubbard,rushing_yards,813.566297,Under,-110,1.90909090909091,2026-07-21T18:15:04-05:00,,,https://sportsbook.draftkings.com/leagues/football/nfl,824.5,-115,1.8695652173913042,,,824.5,Over -105|Under -115,0.510834236,1.047078843,0.043343729,252.255701969,0.305949911424,-10.933702839,paired_two_way_proportional_devig_logistic
bet365,IL,2026,Chuba Hubbard,Chuba Hubbard,rushing_yards,813.566297,Over,-110,1.90909090909091,2026-07-23T12:52:49-05:00,,,https://www.bet365.com/,824.5,-105,1.9523809523809523,,,824.5,Over -105|Under -115,0.489165764,1.047078843,-0.043343729,252.255701969,0.305949911424,-10.933702839,paired_two_way_proportional_devig_logistic
bet365,IL,2026,Chuba Hubbard,Chuba Hubbard,rushing_yards,813.566297,Under,-110,1.90909090909091,2026-07-23T12:52:49-05:00,,,https://www.bet365.com/,824.5,-115,1.8695652173913042,,,824.5,Over -105|Under -115,0.510834236,1.047078843,0.043343729,252.255701969,0.305949911424,-10.933702839,paired_two_way_proportional_devig_logistic
BetRivers,IL,2026,D'Andre Swift,D'Andre Swift,rushing_yards,791.014235,Over,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://il.betrivers.com/api/service/sportsbook/offering/listview/filtered/events?cageCode=847,800.5,-106,1.95,2666236868,4250788912,800.5,Over -106|Under -115,0.490318417,1.049446828,-0.038731175,244.912904095,0.305949911424,-9.485764527,paired_two_way_proportional_devig_logistic
BetRivers,IL,2026,D'Andre Swift,D'Andre Swift,rushing_yards,791.014235,Under,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://il.betrivers.com/api/service/sportsbook/offering/listview/filtered/events?cageCode=847,800.5,-115,1.87,2666236868,4250788913,800.5,Over -106|Under -115,0.509681583,1.049446828,0.038731175,244.912904095,0.305949911424,-9.485764527,paired_two_way_proportional_devig_logistic
Caesars,IL,2026,D'Andre Swift,D'Andre Swift,rushing_yards,800.5,Over,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://api.americanwagering.com/regions/us/locations/il/brands/czr/sb/v4/sports/americanfootball/tabs/FUTURE_BETS%7CPlayer%20Futures/secondary/_7cPlayer_7c_20_7cTotal_20Regular_20Season_20Rushing_20Yards_7c,800.5,-115,1.86957,da813aa2-0069-3f73-b6a2-c202626cfb86,efbd2aa7-dc5d-38d4-8b85-e6e3d34cbb11,800.5,Over -115|Under -115,0.5,1.069767442,0,244.912904095,0.305949911424,0,paired_two_way_proportional_devig_logistic
Caesars,IL,2026,D'Andre Swift,D'Andre Swift,rushing_yards,800.5,Under,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://api.americanwagering.com/regions/us/locations/il/brands/czr/sb/v4/sports/americanfootball/tabs/FUTURE_BETS%7CPlayer%20Futures/secondary/_7cPlayer_7c_20_7cTotal_20Regular_20Season_20Rushing_20Yards_7c,800.5,-115,1.86957,da813aa2-0069-3f73-b6a2-c202626cfb86,e825778c-373c-3a7b-a2f4-d95a7e1379e4,800.5,Over -115|Under -115,0.5,1.069767442,0,244.912904095,0.305949911424,0,paired_two_way_proportional_devig_logistic
DraftKings,IL,2026,D'Andre Swift,D'Andre Swift,rushing_yards,799.5,Over,-110,1.90909090909091,2026-07-21T18:15:04-05:00,,,https://sportsbook.draftkings.com/leagues/football/nfl,799.5,-110,1.9090909090909092,,,799.5,Over -110|Under -110,0.5,1.047619048,0,244.606954183,0.305949911424,0,paired_two_way_proportional_devig_logistic
DraftKings,IL,2026,D'Andre Swift,D'Andre Swift,rushing_yards,799.5,Under,-110,1.90909090909091,2026-07-21T18:15:04-05:00,,,https://sportsbook.draftkings.com/leagues/football/nfl,799.5,-110,1.9090909090909092,,,799.5,Over -110|Under -110,0.5,1.047619048,0,244.606954183,0.305949911424,0,paired_two_way_proportional_devig_logistic
FanDuel,IL,2026,D'Andre Swift,D'Andre Swift,rushing_yards,800.5,Over,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://sbapi.il.sportsbook.fanduel.com/api/content-managed-page?page=CUSTOM&customPageId=nfl&pbHorizontal=false&_ak=FhMFpcPWXMeyZxOx,800.5,-114,1.87719298245614,717.167945990,99153350,800.5,Over -114|Under -114,0.5,1.065420561,0,244.912904095,0.305949911424,0,paired_two_way_proportional_devig_logistic
FanDuel,IL,2026,D'Andre Swift,D'Andre Swift,rushing_yards,800.5,Under,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://sbapi.il.sportsbook.fanduel.com/api/content-managed-page?page=CUSTOM&customPageId=nfl&pbHorizontal=false&_ak=FhMFpcPWXMeyZxOx,800.5,-114,1.87719298245614,717.167945990,99153349,800.5,Over -114|Under -114,0.5,1.065420561,0,244.912904095,0.305949911424,0,paired_two_way_proportional_devig_logistic
bet365,IL,2026,D'Andre Swift,D'Andre Swift,rushing_yards,799.5,Over,-110,1.90909090909091,2026-07-23T12:52:49-05:00,,,https://www.bet365.com/,799.5,-110,1.9090909090909092,,,799.5,Over -110|Under -110,0.5,1.047619048,0,244.606954183,0.305949911424,0,paired_two_way_proportional_devig_logistic
bet365,IL,2026,D'Andre Swift,D'Andre Swift,rushing_yards,799.5,Under,-110,1.90909090909091,2026-07-23T12:52:49-05:00,,,https://www.bet365.com/,799.5,-110,1.9090909090909092,,,799.5,Over -110|Under -110,0.5,1.047619048,0,244.606954183,0.305949911424,0,paired_two_way_proportional_devig_logistic
BetMGM,IL,2026,David Montgomery,David Montgomery,rushing_yards,824.5,Over,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://cf-us3-cds-api.itsfogo.com/bettingoffer/fixture-view?x-bwin-accessid=ZTg4YWEwMTgtZTlhYy00MWRkLWIzYWYtZjMzODI5ZDE0Mjc5&lang=en-us&country=US&usercountry=US&state=Latest&fixtureIds=19070789&offerMapping=All&scoreboardMode=Full,824.5,-115,1.87,1543506851,2255352700,824.5,Over -115|Under -115,0.5,1.069767442,0,252.255701969,0.305949911424,0,paired_two_way_proportional_devig_logistic
BetMGM,IL,2026,David Montgomery,David Montgomery,rushing_yards,824.5,Under,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://cf-us3-cds-api.itsfogo.com/bettingoffer/fixture-view?x-bwin-accessid=ZTg4YWEwMTgtZTlhYy00MWRkLWIzYWYtZjMzODI5ZDE0Mjc5&lang=en-us&country=US&usercountry=US&state=Latest&fixtureIds=19070789&offerMapping=All&scoreboardMode=Full,824.5,-115,1.87,1543506851,2255352701,824.5,Over -115|Under -115,0.5,1.069767442,0,252.255701969,0.305949911424,0,paired_two_way_proportional_devig_logistic
BetRivers,IL,2026,David Montgomery,David Montgomery,rushing_yards,771.343344,Over,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://il.betrivers.com/api/service/sportsbook/offering/listview/filtered/events?cageCode=847,750.5,-121,1.83,2645078660,4180256690,750.5,Over -121|Under 100,0.522678186,1.047511312,0.090775025,229.615408523,0.305949911424,20.843344366,paired_two_way_proportional_devig_logistic
BetRivers,IL,2026,David Montgomery,David Montgomery,rushing_yards,771.343344,Under,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://il.betrivers.com/api/service/sportsbook/offering/listview/filtered/events?cageCode=847,750.5,100,2.0,2645078660,4180256692,750.5,Over -121|Under 100,0.477321814,1.047511312,-0.090775025,229.615408523,0.305949911424,20.843344366,paired_two_way_proportional_devig_logistic
Caesars,IL,2026,David Montgomery,David Montgomery,rushing_yards,800.5,Over,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://api.americanwagering.com/regions/us/locations/il/brands/czr/sb/v4/sports/americanfootball/tabs/FUTURE_BETS%7CPlayer%20Futures/secondary/_7cPlayer_7c_20_7cTotal_20Regular_20Season_20Rushing_20Yards_7c,800.5,-115,1.86957,aaabab70-b092-3d8b-bcbf-496d927d42bc,7fdcac59-25fa-3bea-bee5-707784aa92f5,800.5,Over -115|Under -115,0.5,1.069767442,0,244.912904095,0.305949911424,0,paired_two_way_proportional_devig_logistic
Caesars,IL,2026,David Montgomery,David Montgomery,rushing_yards,800.5,Under,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://api.americanwagering.com/regions/us/locations/il/brands/czr/sb/v4/sports/americanfootball/tabs/FUTURE_BETS%7CPlayer%20Futures/secondary/_7cPlayer_7c_20_7cTotal_20Regular_20Season_20Rushing_20Yards_7c,800.5,-115,1.86957,aaabab70-b092-3d8b-bcbf-496d927d42bc,1df5cc21-1e12-33df-8759-477e95bfadff,800.5,Over -115|Under -115,0.5,1.069767442,0,244.912904095,0.305949911424,0,paired_two_way_proportional_devig_logistic
DraftKings,IL,2026,David Montgomery,David Montgomery,rushing_yards,846.449116,Over,-110,1.90909090909091,2026-07-21T18:15:04-05:00,,,https://sportsbook.draftkings.com/leagues/football/nfl,824.5,-120,1.8333333333333335,,,824.5,Over -120|Under 100,0.52173913,1.045454545,0.087011377,252.255701969,0.305949911424,21.949115982,paired_two_way_proportional_devig_logistic
DraftKings,IL,2026,David Montgomery,David Montgomery,rushing_yards,846.449116,Under,-110,1.90909090909091,2026-07-21T18:15:04-05:00,,,https://sportsbook.draftkings.com/leagues/football/nfl,824.5,100,2.0,,,824.5,Over -120|Under 100,0.47826087,1.045454545,-0.087011377,252.255701969,0.305949911424,21.949115982,paired_two_way_proportional_devig_logistic
FanDuel,IL,2026,David Montgomery,David Montgomery,rushing_yards,825.5,Over,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://sbapi.il.sportsbook.fanduel.com/api/content-managed-page?page=CUSTOM&customPageId=nfl&pbHorizontal=false&_ak=FhMFpcPWXMeyZxOx,825.5,-114,1.87719298245614,717.167945752,99983919,825.5,Over -114|Under -114,0.5,1.065420561,0,252.56165188,0.305949911424,0,paired_two_way_proportional_devig_logistic
FanDuel,IL,2026,David Montgomery,David Montgomery,rushing_yards,825.5,Under,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://sbapi.il.sportsbook.fanduel.com/api/content-managed-page?page=CUSTOM&customPageId=nfl&pbHorizontal=false&_ak=FhMFpcPWXMeyZxOx,825.5,-114,1.87719298245614,717.167945752,99983918,825.5,Over -114|Under -114,0.5,1.065420561,0,252.56165188,0.305949911424,0,paired_two_way_proportional_devig_logistic
bet365,IL,2026,David Montgomery,David Montgomery,rushing_yards,835.433703,Over,-110,1.90909090909091,2026-07-23T12:52:49-05:00,,,https://www.bet365.com/,824.5,-115,1.8695652173913042,,,824.5,Over -115|Under -105,0.510834236,1.047078843,0.043343729,252.255701969,0.305949911424,10.933702839,paired_two_way_proportional_devig_logistic
bet365,IL,2026,David Montgomery,David Montgomery,rushing_yards,835.433703,Under,-110,1.90909090909091,2026-07-23T12:52:49-05:00,,,https://www.bet365.com/,824.5,-105,1.9523809523809523,,,824.5,Over -115|Under -105,0.489165764,1.047078843,-0.043343729,252.255701969,0.305949911424,10.933702839,paired_two_way_proportional_devig_logistic
BetMGM,IL,2026,De'Von Achane,De'Von Achane,rushing_yards,1013.767641,Over,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://cf-us3-cds-api.itsfogo.com/bettingoffer/fixture-view?x-bwin-accessid=ZTg4YWEwMTgtZTlhYy00MWRkLWIzYWYtZjMzODI5ZDE0Mjc5&lang=en-us&country=US&usercountry=US&state=Latest&fixtureIds=19070789&offerMapping=All&scoreboardMode=Full,1000.5,-115,1.87,1527390230,2211461129,1000.5,Over -115|Under -105,0.510834236,1.047078843,0.043343729,306.102886379,0.305949911424,13.26764062,paired_two_way_proportional_devig_logistic
BetMGM,IL,2026,De'Von Achane,De'Von Achane,rushing_yards,1013.767641,Under,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://cf-us3-cds-api.itsfogo.com/bettingoffer/fixture-view?x-bwin-accessid=ZTg4YWEwMTgtZTlhYy00MWRkLWIzYWYtZjMzODI5ZDE0Mjc5&lang=en-us&country=US&usercountry=US&state=Latest&fixtureIds=19070789&offerMapping=All&scoreboardMode=Full,1000.5,-105,1.95,1527390230,2211461130,1000.5,Over -115|Under -105,0.489165764,1.047078843,-0.043343729,306.102886379,0.305949911424,13.26764062,paired_two_way_proportional_devig_logistic
